joka_url	joks_radits	updated_at	ikonas_url
https://api.chucknorris.io/jokes/1oP9s8H8S92woc9EizN5gw	2020-01-05 13:42:23.240175	2020-01-05 13:42:23.240175	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/8-Ks2AyoQjOsg7Zcpu_iAg	2020-01-05 13:42:24.696555	2020-01-05 13:42:24.696555	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Dew3TnzxR5uv5nQtYNk5HA	2020-01-05 13:42:28.143137	2020-01-05 13:42:28.143137	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/e4Hpyqg1SCmAlr-B_EjVyg	2020-01-05 13:42:19.324003	2020-01-05 13:42:19.324003	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/6jZ67ghmQ6SE8od_xM8qfA	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/QJga3IBITzq9J0M7xGcaMg	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/OklJ3oTeREetkVkrrkyIOg	2020-01-05 13:42:27.496799	2020-01-05 13:42:27.496799	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/9AZ_UGAvQsukt-xV9yGtug	2020-01-05 13:42:18.823766	2020-01-05 13:42:18.823766	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/6ADZhemVQPeBh_T9RDTvtA	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/dZwwZZ90RuKavBn63PmXjg	2020-01-05 13:42:28.420821	2020-01-05 13:42:28.420821	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Xuzdj6tmTTCocUo6YbHmsQ	2020-01-05 13:42:23.484083	2020-01-05 13:42:23.484083	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/7MX7aZZhRwyU_QOGFCc8zA	2020-01-05 13:42:24.696555	2020-01-05 13:42:24.696555	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/t6zvrvraSnOFeO5tZqK2tg	2020-01-05 13:42:25.905626	2020-01-05 13:42:25.905626	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/zV2fzxDvRMyEdgSk2jTVKg	2020-01-05 13:42:18.823766	2020-01-05 13:42:18.823766	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/YIJeclypScWCOV8qS96DKA	2020-01-05 13:42:22.089095	2020-01-05 13:42:22.089095	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Lqkn-N3NS2CrZSeFvIoTdw	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/vjoXapkyRUmqGyfd63O6wQ	2020-01-05 13:42:23.240175	2020-01-05 13:42:23.240175	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/jsYOuwZQSZ-gmBwKldEOPA	2020-01-05 13:42:22.701402	2020-01-05 13:42:22.701402	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/LkCUKcLDTFaMWGEf1tg0zg	2020-01-05 13:42:24.142371	2020-01-05 13:42:24.142371	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/q8fcx7zdQpmpSpiRrEKlxg	2020-01-05 13:42:21.795084	2020-01-05 13:42:21.795084	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/KUE7fRxkStCKR0mG90TByA	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/UaKi--HVQpC3gE4uPsigaw	2020-01-05 13:42:23.880601	2020-01-05 13:42:23.880601	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/joXak5trS4WwR14Y0FDNSA	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/mk-mO2epSlGylwcesqsaEA	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/QInnPfVgSzuXoP-DcK4c8A	2020-01-05 13:42:26.991637	2020-01-05 13:42:26.991637	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/T42tOhowSyGYJ22EABPezA	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/anj05us1RPmRzbzYXaiI-A	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ZyBcOij_TDmXyVQLlrKekA	2020-01-05 13:42:25.352697	2020-01-05 13:42:25.352697	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/bPeQ14crRU24RiqQw3FAHA	2020-01-05 13:42:19.324003	2020-01-05 13:42:19.324003	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/0PlGg24YSX--haND5nj4Tw	2020-01-05 13:42:24.40636	2020-01-05 13:42:24.40636	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/oQjMIe5tTsOHITcyqBB_jQ	2020-01-05 13:42:30.177068	2020-01-05 13:42:30.177068	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/sPMJFA4zSIaIWIjHAkEJPQ	2020-01-05 13:42:26.194739	2020-01-05 13:42:26.194739	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/mSvtHJgsSLCpaSfpYFN8Eg	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/vQ6Ds6g-T4me2Hbl7Gjc4w	2020-01-05 13:42:19.897976	2020-01-05 13:42:19.897976	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ak_nowhhqgabsplurftiuw	2020-01-05 13:42:19.104863	2020-01-05 13:42:19.104863	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/OGgojCzeSEm7jStJDH8aqQ	2020-01-05 13:42:26.194739	2020-01-05 13:42:26.194739	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/jrKbsNvFTdmfksbf4H2KMg	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/tzuCwVCXRtqlFXbd4YHtrw	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/voQJGR_rTginwy5dSZ51Eg	2020-01-05 13:42:26.447675	2020-01-05 13:42:26.447675	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/z1QQXNmpS2CV22T7REkSag	2020-01-05 13:42:19.104863	2020-01-05 13:42:19.104863	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Ea0u9Ns9TS-l8Q5WplC_aA	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/3-scKZLYRnq2Uazq46qs5w	2020-01-05 13:42:26.991637	2020-01-05 13:42:26.991637	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/oUlUgSW-TYynlarTGl7V3A	2020-01-05 13:42:26.766831	2020-01-05 13:42:26.766831	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/QVVuuSRUQ5WJWFthxyWReA	2020-01-05 13:42:21.455187	2020-01-05 13:42:21.455187	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ofJk8_c4Tbq7bnoT_NlVVA	2020-01-05 13:42:22.089095	2020-01-05 13:42:22.089095	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/iSwy5P2tT-Ol-GzRli1m4A	2020-01-05 13:42:21.795084	2020-01-05 13:42:21.795084	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/t_2EO2BLSFeqEJqL5sj-sQ	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/8nqURig9T7-mNSYqvm8U2g	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/gDaVZ0v3Rsm2FRFcz8f-hA	2020-01-05 13:42:28.984661	2020-01-05 13:42:28.984661	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/kscxjliptieuza9q5i5azg	2020-01-05 13:42:18.823766	2020-01-05 13:42:18.823766	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/NMsIclc1STWegMIES9UKFQ	2020-01-05 13:42:25.352697	2020-01-05 13:42:25.352697	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/17_vCLQYSOikVFVTEU2GJw	2020-01-05 13:42:29.296379	2020-01-05 13:42:29.296379	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/-_v5qShkT3ObqRiZ7ODXMA	2020-01-05 13:42:25.905626	2020-01-05 13:42:25.905626	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/hNut57c3Q7qPmIGi57LKog	2020-01-05 13:42:21.179347	2020-01-05 13:42:21.179347	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/OlXgZ60VRGyxb7d7FcM1EA	2020-01-05 13:42:19.897976	2020-01-05 13:42:19.897976	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Zr3AYiilSwys45TZBzsBBw	2020-01-05 13:42:26.766831	2020-01-05 13:42:26.766831	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/c1PWOsyqRDCNyz-rZjk2Cw	2020-01-05 13:42:26.991637	2020-01-05 13:42:26.991637	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/xRy8m_0zRW2vtCsrGoXBJw	2020-01-05 13:42:25.352697	2020-01-05 13:42:25.352697	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ZjvE9VOSSIORM2WnYVzxnA	2020-01-05 13:42:30.480041	2020-01-05 13:42:30.480041	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/fG4KUZ1QQjeJMwMxQ1fCiQ	2020-01-05 13:42:28.143137	2020-01-05 13:42:28.143137	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/EQqlDK17R_ShG6iwVpF1LQ	2020-01-05 13:42:28.143137	2020-01-05 13:42:28.143137	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Z2kX2v9WQSev8Z4MY4xkIA	2020-01-05 13:42:19.576875	2020-01-05 13:42:19.576875	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/hKV2W1V0TV6V7gnI-8dFQQ	2020-01-05 13:42:24.142371	2020-01-05 13:42:24.142371	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/1-pKo7WLRq2a_rnVl6kOrA	2020-01-05 13:42:28.420821	2020-01-05 13:42:28.420821	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/6F3bv9fIRUGCPTcma6Je1w	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/AM9w7YNEQQCS-9hbFaijzA	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/_oMaqyzrRSGnFykoSEmoDg	2020-01-05 13:42:19.104863	2020-01-05 13:42:19.104863	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ef22rhXCTV231e4GY5BJdA	2020-01-05 13:42:24.40636	2020-01-05 13:42:24.40636	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/CqnTHvJgT1uG_mJcisGcVw	2020-01-05 13:42:21.179347	2020-01-05 13:42:21.179347	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ioGbQCpQQb6l0u9t8upaZA	2020-01-05 13:42:30.177068	2020-01-05 13:42:30.177068	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Jf9K0ShERyafOUYhcQ-PjA	2020-01-05 13:42:24.40636	2020-01-05 13:42:24.40636	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/v2JO-WggQQqKUgrWHRsu_w	2020-01-05 13:42:28.664997	2020-01-05 13:42:28.664997	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Pjh6n134QwyI0OQWUr2WBw	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/RalB-6n3SaqtlJItW6acpA	2020-01-05 13:42:26.991637	2020-01-05 13:42:26.991637	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/oY8Z12DqS6qun-AQFQW8Vg	2020-01-05 13:42:28.420821	2020-01-05 13:42:28.420821	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/3ew2Bz6gQmKbSTVCknrISQ	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/fcxWj2KQQLmM0a3zLSFeQg	2020-01-05 13:42:28.143137	2020-01-05 13:42:28.143137	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/o0w-n1ivTsqvPP8K7cig2A	2020-01-05 13:42:28.664997	2020-01-05 13:42:28.664997	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/M-pi72KSS9KDr0cEXeTI_w	2020-01-05 13:42:18.823766	2020-01-05 13:42:18.823766	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/DJ718neqSkKLvcTVnAqdZA	2020-01-05 13:42:21.179347	2020-01-05 13:42:21.179347	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/zZKbqetUR0ey8Xx55kL4PA	2020-01-05 13:42:27.496799	2020-01-05 13:42:27.496799	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/xjxvc9u4SPSq88cxFxcVyw	2020-01-05 13:42:19.576875	2020-01-05 13:42:19.576875	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ansK79GiS8CZ50RuvS2ZhQ	2020-01-05 13:42:28.420821	2020-01-05 13:42:28.420821	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/jM9XGoAHTu2Nozb5v3QDXA	2020-01-05 13:42:30.177068	2020-01-05 13:42:30.177068	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/5mucrJCsSRuzHYpVlqXXmw	2020-01-05 13:42:19.576875	2020-01-05 13:42:19.576875	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/y5g77YfFTlOQonHbDuahGQ	2020-01-05 13:42:23.240175	2020-01-05 13:42:23.240175	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Qqg8ijDLQ0CSk6Q99stk5A	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/GIPWGds9QQmZYpRyeD2JKA	2020-01-05 13:42:22.089095	2020-01-05 13:42:22.089095	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/O0Dp9XImQAeCjXsvLT0_NQ	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/1UfPOdHSTvqXGQWlqfyoKw	2020-01-05 13:42:23.240175	2020-01-05 13:42:23.240175	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/wlrmD6lQR92E_Sq3y5uEoQ	2020-01-05 13:42:19.324003	2020-01-05 13:42:19.324003	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/GlCwL65zSoSF6wUdI-fycA	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Akf_rgyCS5GfN1_wfjfLcw	2020-01-05 13:42:26.447675	2020-01-05 13:42:26.447675	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/CTmlIhvqSDaOyVFKDMjDwQ	2020-01-05 13:42:30.730109	2020-01-05 13:42:30.730109	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/6M53wgo7RkicbTpCNfw0Jw	2020-01-05 13:42:23.484083	2020-01-05 13:42:23.484083	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/doNwkWh9Rjaa2EzNKoLA7A	2020-01-05 13:42:25.099703	2020-01-05 13:42:25.099703	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/9eHdjRj4SsSzNh545owJSQ	2020-01-05 13:42:28.664997	2020-01-05 13:42:28.664997	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/ZLZjcG0TTHivuqdNwOcl6g	2020-01-05 13:42:28.420821	2020-01-05 13:42:28.420821	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/UkPo8NLvRh6-shYmqpo-3g	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Ajo2ltf3SeyqGhiS0zhlaw	2020-01-05 13:42:22.701402	2020-01-05 13:42:22.701402	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/flvCxmCbRNucqiY0gtmmWg	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/2OV7FdbfRBW_RlikjcRokw	2020-01-05 13:42:21.455187	2020-01-05 13:42:21.455187	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/D32VdpDERYi_BY3NqU2PBQ	2020-01-05 13:42:30.177068	2020-01-05 13:42:30.177068	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/UJeUN80PQl65CCrwxhstaQ	2020-01-05 13:42:29.296379	2020-01-05 13:42:29.296379	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/nyuM7LryRgGGCn2QsXWuEw	2020-01-05 13:42:26.194739	2020-01-05 13:42:26.194739	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/-EVfoOtlQhWUH2VfL6LqPg	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/9j7vXlKBQvGqqLIxADRS_w	2020-01-05 13:42:29.569033	2020-01-05 13:42:29.569033	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/_WO9njvERx-kFFXlpVjvwA	2020-01-05 13:42:21.795084	2020-01-05 13:42:21.795084	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/rPQGPck-QZaIpxFszuEmWA	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Z7ItfmPVQiCPPwQAQ0CYQQ	2020-01-05 13:42:22.701402	2020-01-05 13:42:22.701402	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/KvjdQ1-RQxqTtVRk5ojong	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/qpGULd5ARXOxLcxRBUC1AA	2020-01-05 13:42:20.841843	2020-01-05 13:42:20.841843	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/QdImLNDjTb6BGmGNWgBKLw	2020-01-05 13:42:25.905626	2020-01-05 13:42:25.905626	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/8Zh7BIYsSgq2otZXCu9W7w	2020-01-05 13:42:19.104863	2020-01-05 13:42:19.104863	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/jndd2orxrtwsyujl9fd9jq	2020-01-05 13:42:18.823766	2020-01-05 13:42:18.823766	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/XSZti5CZTqmbt6uFRO8Kuw	2020-01-05 13:42:23.484083	2020-01-05 13:42:23.484083	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/NsKmSoPFRtG4tGCxCGnYWg	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/kD8ecTmySNqdUmZpFJSh6A	2020-01-05 13:42:20.262289	2020-01-05 13:42:20.262289	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/rFUrJOi2SXK1PTAnW1KacQ	2020-01-05 13:42:26.447675	2020-01-05 13:42:26.447675	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/pjwdD7muSvC4mhTZcvsdRw	2020-01-05 13:42:30.480041	2020-01-05 13:42:30.480041	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/5kXRXFKQTV-18Worzd7AtA	2020-01-05 13:42:30.480041	2020-01-05 13:42:30.480041	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/SCvYTcIGQrSA8CGS3BVqgg	2020-01-05 13:42:24.696555	2020-01-05 13:42:24.696555	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/F_aU5rq7RFqbbrV7XWM3wg	2020-01-05 13:42:21.179347	2020-01-05 13:42:21.179347	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/itHzbt5pRcahZebzo1RDTg	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/Iz_EEUSUSi-uoKrUgfveOw	2020-01-05 13:42:23.484083	2020-01-05 13:42:23.484083	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/b6fFcr7MQc6g32LXVpCUGw	2020-01-05 13:42:21.455187	2020-01-05 13:42:21.455187	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/b1fFv0arQBi-lYnW3VNuvQ	2020-01-05 13:42:25.905626	2020-01-05 13:42:25.905626	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/TYO9OJcqSpKzUy3rEKIuew	2020-01-05 13:42:30.480041	2020-01-05 13:42:30.480041	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/6CHAWSMlT6uBoXH-rHNcsA	2020-01-05 13:42:29.569033	2020-01-05 13:42:29.569033	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/GWXNgA-SQHqBRLczCbBGsA	2020-01-05 13:42:24.142371	2020-01-05 13:42:24.142371	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/L-SI09W7SW67vSFb_oVN0g	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/1JrQrY71QK-4lZmqOtzU1A	2020-01-05 13:42:24.142371	2020-01-05 13:42:24.142371	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/NAZ3V_SZTE-Ucp6L59B2ww	2020-01-05 13:42:30.730109	2020-01-05 13:42:30.730109	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/rQWvBHHjRAeUKXZ4g3ufzQ	2020-01-05 13:42:19.324003	2020-01-05 13:42:19.324003	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/pXHiFM7-TG-7FI1vaQIMGA	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/LycB7NohRxWqaOBWhzEbFQ	2020-01-05 13:42:29.296379	2020-01-05 13:42:29.296379	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/M86wbWDfSHCeXte0TYU04Q	2020-01-05 13:42:25.905626	2020-01-05 13:42:25.905626	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/4HWF0McBS8aO0PdVdQ7ycQ	2020-01-05 13:42:29.569033	2020-01-05 13:42:29.569033	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/SmXNjOqSSKK_0069Md4EZA	2020-01-05 13:42:22.701402	2020-01-05 13:42:22.701402	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/nHycjNs-TmCB0qficLBpFg	2020-01-05 13:42:25.628594	2020-01-05 13:42:25.628594	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/-tcMhGBVSYqiAThUP3FYVw	2020-01-05 13:42:24.40636	2020-01-05 13:42:24.40636	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/BwMe9Bd1QUuyD-2X2GmVsg	2020-01-05 13:42:22.980058	2020-01-05 13:42:22.980058	https://api.chucknorris.io/img/avatar/chuck-norris.png
https://api.chucknorris.io/jokes/kX33r8xBSpamT-izvwO95w	2020-01-05 13:42:24.142371	2020-01-05 13:42:24.142371	https://api.chucknorris.io/img/avatar/chuck-norris.png
